,customer_id,first_order,EndDate,rate,Amount,commission
84798,d9b7dbf7ffaea743958f87ca360d710c,2017-05-23 15:25:11,2017-11-19 15:25:11,half-yearly,450,5%
92196,ed066dda2388fced0086629ab3d0c23f,2018-02-20 00:17:08,2019-02-15 00:17:08,yearly,900,5%
85105,da820f92e794fd43b2806f52cf2f2109,2017-07-10 17:29:47,2018-07-05 17:29:47,yearly,900,5%
80858,cf826be53b1fe4a39bc33c7f5f827835,2017-11-23 22:58:51,2018-11-18 22:58:51,yearly,900,5%
6077,0fc4dc350425b8337aa79c64ea30d617,2018-06-06 18:58:00,2018-08-05 18:58:00,monthly,150,5%
71414,b74f0b9f1edb86da06a9c032d80fd1e8,2018-08-13 09:08:00,2019-02-09 09:08:00,half-yearly,450,5%
73063,bb62bffe600f9e09d2a97b8c261ed5b6,2018-04-04 21:56:24,2018-10-01 21:56:24,half-yearly,450,5%
70381,b4b7b6904f73bb50942b2af1abec52a8,2018-01-09 17:04:46,2018-03-10 17:04:46,monthly,150,5%
25591,421050860d28ef97f7a64fee1fd92471,2018-01-10 17:16:55,2018-03-11 17:16:55,monthly,150,5%
68747,b08b053b47ee7b62f57a3171ab3b3fe7,2018-07-27 14:09:00,2018-09-25 14:09:00,monthly,150,5%
95831,f6875989fac1fae11faf6e9437ee905f,2018-01-26 14:12:39,2019-01-21 14:12:39,yearly,900,5%
18937,30d56add1d4e3d0f75a2069bef6f269b,2018-01-10 17:47:08,2018-07-09 17:47:08,half-yearly,450,5%
78976,ca9e758a38b2f83b2c1a31e00aff1c30,2018-05-28 12:24:00,2018-07-27 12:24:00,monthly,150,5%
63647,a3d6cee47d0c4d8bb00e71fd4ef392fd,2018-07-27 15:36:00,2019-07-22 15:36:00,yearly,900,5%
42225,6d44a24eacbfb20e36197b155875e09f,2017-10-25 14:23:20,2018-10-20 14:23:20,yearly,900,5%
66042,a9cb426b0db0ee6d1ba8163ac9518012,2017-11-17 12:24:53,2018-01-16 12:24:53,monthly,150,5%
51679,8547a257ab735dbd55f577c19b989f4b,2018-03-07 20:54:19,2019-03-02 20:54:19,yearly,900,5%
54297,8c174f294d5d854841d958eda33f9235,2018-04-23 19:12:51,2019-04-18 19:12:51,yearly,900,5%
49151,7eb0c64f6cac0546cb22ce7640797300,2017-09-05 17:16:44,2018-03-04 17:16:44,half-yearly,450,5%
86751,deeec2dbc5ec2ebede3686654f7e82f0,2018-04-23 18:33:05,2019-04-18 18:33:05,yearly,900,5%
86754,def035a499140a603a98c86bb4fec328,2017-05-12 13:33:20,2018-05-07 13:33:20,yearly,900,5%
70692,b57974de46d4b2474514538cf1451c99,2018-04-17 20:13:24,2018-10-14 20:13:24,half-yearly,450,5%
10938,1c129b22299b1afc482a52985561cd22,2018-06-07 19:07:00,2019-06-02 19:07:00,yearly,900,5%
9183,179ce7b20547f6b553f8a62336e77a7e,2017-12-19 17:47:12,2018-12-14 17:47:12,yearly,900,5%
37636,613578dd20ddb4ec94a6aaeb3ad67dce,2018-03-23 19:51:58,2019-03-18 19:51:58,yearly,900,5%
14236,24990bb0b93389a084c6a0a628f2b544,2018-04-09 19:22:50,2018-10-06 19:22:50,half-yearly,450,5%
25928,42e4299cc312630b9fcbe03662bb360c,2018-01-19 22:28:56,2019-01-14 22:28:56,yearly,900,5%
651,01a56495d1c8bcf831311f5ad7f126a1,2018-01-30 18:08:45,2019-01-25 18:08:45,yearly,900,5%
9860,195a368bf46da84aea2a4af79be3d705,2017-11-10 17:58:30,2018-01-09 17:58:30,monthly,150,5%
45163,74aec07f91feb0eda0bc6d6837c89170,2017-05-30 09:20:03,2017-07-29 09:20:03,monthly,150,5%
83194,d588273738545bc6a0d30971bf72e938,2018-01-04 22:27:07,2018-03-05 22:27:07,monthly,150,5%
40752,6970a8970974078f439988337d74e100,2018-01-22 12:52:30,2019-01-17 12:52:30,yearly,900,5%
25515,41cf71109d64452d0b2a886144df4b19,2018-06-20 14:57:00,2018-12-17 14:57:00,half-yearly,450,5%
11551,1db1708a6143b3cf20f1dcb77d6aac75,2018-04-24 15:48:39,2019-04-19 15:48:39,yearly,900,5%
25490,41bd8f0bd48218356c5a35614de0465a,2018-04-24 20:56:43,2019-04-19 20:56:43,yearly,900,5%
9595,18a77aace533d8219827f6a2512ee781,2018-05-15 14:35:00,2019-05-10 14:35:00,yearly,900,5%
67939,ae78ac4ebb89e08c5e0423bcfa0b9cc2,2017-04-11 10:53:51,2017-06-10 10:53:51,monthly,150,5%
51276,842993a3ccbcadcf1470e8c57167a590,2017-05-11 13:21:52,2017-07-10 13:21:52,monthly,150,5%
57445,941494ba3e1f131752d61d98c4c0c622,2018-03-20 22:33:36,2018-05-19 22:33:36,monthly,150,5%
80738,cf30fa000f0d790f984ac0fdca6b078e,2018-05-28 11:29:00,2018-07-27 11:29:00,monthly,150,5%
15378,278f8c368289d78d344c85126efdd50b,2018-08-16 11:17:00,2019-08-11 11:17:00,yearly,900,5%
3461,09009cf4ad784262889cf4c0f7b85420,2018-07-31 14:10:00,2019-07-26 14:10:00,yearly,900,5%
14774,25f1a26f2cd003472ee7fc88e9da8adb,2017-06-07 11:26:16,2017-12-04 11:26:16,half-yearly,450,5%
4631,0c045d9e471667c05202939897cde7bc,2018-08-06 14:49:00,2019-02-02 14:49:00,half-yearly,450,5%
41847,6c52d1aaad35c3878fb89380edbaa95f,2018-05-11 13:42:00,2018-07-10 13:42:00,monthly,150,5%
47760,7b4728d74f0ce27ff4e8da81a5891c47,2018-06-12 13:06:00,2018-12-09 13:06:00,half-yearly,450,5%
16630,2ac967d965f4e21c8fc26739a7834040,2018-05-21 17:24:00,2018-07-20 17:24:00,monthly,150,5%
26916,4560c6d8bfdd3e61555dca85d900e1e6,2017-03-28 13:24:52,2017-05-27 13:24:52,monthly,150,5%
53771,8ab7b5a0e010fcebc3f6dd6eaa190319,2018-01-08 21:54:06,2019-01-03 21:54:06,yearly,900,5%
26468,444d3e995b677340acd5c8785a4515dc,2018-04-12 21:38:42,2019-04-07 21:38:42,yearly,900,5%
5176,0d72c06cbd17cde4598ce4aa6d065a7c,2018-08-23 13:40:00,2019-08-18 13:40:00,yearly,900,5%
3541,09321f51c8b1b174dac932353c44a386,2018-04-27 13:38:00,2018-10-24 13:38:00,half-yearly,450,5%
26125,436bb7ba9296d93ab5e8eb0ead3b2bb6,2018-07-09 09:36:00,2018-09-07 09:36:00,monthly,150,5%
46310,778cff46897ef1ea3369ce789960b2c3,2017-08-10 18:57:29,2018-08-05 18:57:29,yearly,900,5%
93067,ef2493627ea24d23c6a4cb601f403044,2018-06-28 13:49:00,2018-12-25 13:49:00,half-yearly,450,5%
60436,9ba6c878e925f4497d95550768c308d0,2017-04-24 17:37:43,2017-10-21 17:37:43,half-yearly,450,5%
82584,d3ed2c4491a68c9acf08dd0595ae057f,2018-01-26 14:56:54,2018-03-27 14:56:54,monthly,150,5%
58529,96cdc262f3e83639c49bc5208b416d9a,2018-07-19 11:29:00,2019-07-14 11:29:00,yearly,900,5%
75206,c0dcb00876fc9a5997a03a6503128b45,2017-02-03 12:45:42,2017-04-04 12:45:42,monthly,150,5%
31962,5277d855d8cb2479fe5bb9d101ae8ec0,2017-12-26 22:16:02,2018-12-21 22:16:02,yearly,900,5%
44637,7365b52db410252fe2550d7897a79a6f,2018-02-20 19:16:41,2018-04-21 19:16:41,monthly,150,5%
74261,be7a83d198cf17da19a8dcb5ac484126,2018-06-12 13:44:00,2019-06-07 13:44:00,yearly,900,5%
52035,8639b075755e125011bbdf07da15f178,2017-08-21 13:56:47,2018-02-17 13:56:47,half-yearly,450,5%
8159,15240b74823a3c800622437091896fef,2018-06-29 14:47:00,2018-12-26 14:47:00,half-yearly,450,5%
69570,b29d12296af23879b38b929ec276ef24,2018-02-14 20:26:40,2018-04-15 20:26:40,monthly,150,5%
22722,3a639a0919f3599a4fe763427a8d3ea5,2017-12-13 01:19:01,2018-06-11 01:19:01,half-yearly,450,5%
21239,3697b69352f809fff563b921d4b3ab38,2017-08-16 17:49:47,2017-10-15 17:49:47,monthly,150,5%
22552,3a017955f82b5bf61bb51aec865a01ca,2018-06-04 13:08:00,2018-12-01 13:08:00,half-yearly,450,5%
86094,dd0f18b4fe0b74763df877469e7569f2,2017-06-05 13:52:57,2017-08-04 13:52:57,monthly,150,5%
43197,6fa32242ea743649cdd36ee5e906af27,2018-01-03 18:22:54,2018-07-02 18:22:54,half-yearly,450,5%
8611,163a680a8f1fe1a8eef1b0c40276bf64,2018-08-09 11:49:00,2019-02-05 11:49:00,half-yearly,450,5%
31411,511565b2987c19e165331306886f10f8,2017-10-18 18:47:53,2017-12-17 18:47:53,monthly,150,5%
91300,ea810cad61bae649188759964758915b,2017-11-20 20:05:11,2018-05-19 20:05:11,half-yearly,450,5%
92152,ecddacb5d88a37903a95579250b5a40e,2017-08-24 20:30:02,2018-08-19 20:30:02,yearly,900,5%
66066,a9d7dadb674a2b5f2ba297d75abc3a4f,2018-01-17 22:21:30,2018-07-16 22:21:30,half-yearly,450,5%
31679,51bc3a624e87dcb0265641071f4b988e,2017-10-31 22:51:14,2018-10-26 22:51:14,yearly,900,5%
81645,d186aec9693a9d91e1330e198bfedb07,2018-07-25 08:11:00,2019-01-21 08:11:00,half-yearly,450,5%
743,01ea69b195809e2a8a932de44d8c0f73,2018-08-10 14:54:00,2019-02-06 14:54:00,half-yearly,450,5%
11462,1d74be377581c2d09cd7b2eb587fa62b,2017-04-06 13:03:16,2017-06-05 13:03:16,monthly,150,5%
64176,a53a6b671ec4fc6c55839c50bfcaf3b5,2018-08-13 14:24:00,2019-08-08 14:24:00,yearly,900,5%
96489,f84175c9fb5800838c57a1676f9d9e29,2017-08-15 15:33:45,2017-10-14 15:33:45,monthly,150,5%
31734,51ea9fd370abcedebbe9a0493cdfaf07,2017-07-13 11:22:57,2017-09-11 11:22:57,monthly,150,5%
94381,f284fec60c47ff9d7995c26517865ed1,2018-08-08 14:54:00,2019-02-04 14:54:00,half-yearly,450,5%
52081,8652ac0dcc743b8038987ef63a522ce4,2018-03-16 00:52:43,2018-09-12 00:52:43,half-yearly,450,5%
66791,abb30b586e7241af76d769f979dfcdde,2017-12-16 00:43:16,2018-06-14 00:43:16,half-yearly,450,5%
64698,a682769c4bc10fc6ef2101337a6c83c9,2018-08-21 15:11:00,2019-08-16 15:11:00,yearly,900,5%
63013,a22f714930974165c998fb8e86250203,2018-06-07 09:55:00,2018-12-04 09:55:00,half-yearly,450,5%
20208,341661549b66eb2b11c398b0fd0e0e85,2017-06-09 15:27:30,2018-06-04 15:27:30,yearly,900,5%
46795,78b9600a08c5e140638ea940dc41cf84,2018-06-04 09:12:00,2018-08-03 09:12:00,monthly,150,5%
24262,3e76eb7fa8f981a0e5adc2e3f2351ba7,2018-01-04 21:22:38,2018-07-03 21:22:38,half-yearly,450,5%
21908,385826fa4890fd6d52d6db2a12991aec,2017-12-21 18:38:41,2018-06-19 18:38:41,half-yearly,450,5%
70235,b460f02848cd2af7ce345937c3f53f6c,2018-01-20 00:33:03,2018-03-21 00:33:03,monthly,150,5%
98779,fe52ace3bd289465e2c38b9fc5afdbf1,2018-08-23 14:25:00,2019-02-19 14:25:00,half-yearly,450,5%
81186,d05b620139275e5bc703e935d448d598,2017-08-07 15:47:27,2018-02-03 15:47:27,half-yearly,450,5%
90066,e760d2986fa5c424e303e1823952e3a0,2018-06-20 14:40:00,2019-06-15 14:40:00,yearly,900,5%
47118,799d6b19e5ec98c1b865f2382a1e2503,2018-07-31 09:57:00,2018-09-29 09:57:00,monthly,150,5%
28428,49514292b7c96900328c314056e19641,2018-02-27 18:36:10,2019-02-22 18:36:10,yearly,900,5%
41023,6a23d338a1d64fbfeef7b1ea3795b060,2017-05-15 14:50:23,2017-07-14 14:50:23,monthly,150,5%
34297,58a6c377f5305b1cdfa593156d15b147,2018-08-14 13:23:00,2019-02-10 13:23:00,half-yearly,450,5%
47724,7b2cbf1521e98968f700c881a38a1663,2018-03-15 01:48:44,2018-09-11 01:48:44,half-yearly,450,5%
47682,7b145ff64333cc07e73ced4d598ba9cf,2018-06-12 12:00:00,2019-06-07 12:00:00,yearly,900,5%
14271,24b4b26b3282a2215245b414819cdae4,2017-07-24 15:59:23,2018-07-19 15:59:23,yearly,900,5%
16511,2a7c6ea724429ad340a8e09777aa2145,2017-06-14 14:46:56,2018-06-09 14:46:56,yearly,900,5%
72731,ba94161da871323e204ddb6a0e073665,2018-01-18 00:22:39,2018-03-19 00:22:39,monthly,150,5%
41498,6b5ab683c44fe7723cc4dd9ad28ce19e,2017-03-31 14:42:20,2017-05-30 14:42:20,monthly,150,5%
29791,4cd9e0172b581ae5abbe2812df386e57,2018-01-30 20:04:12,2018-03-31 20:04:12,monthly,150,5%
66779,abaae496f2c7fc158073f92930c654a0,2018-01-16 22:41:37,2018-07-15 22:41:37,half-yearly,450,5%
26486,44577a2e8da07c1d57ac0f9e37a75dee,2018-01-08 23:49:05,2018-03-09 23:49:05,monthly,150,5%
94609,f31d63c4d056b33dfff95a433ea2c464,2018-06-11 15:23:00,2019-06-06 15:23:00,yearly,900,5%
95491,f59bcf02757dd0a656acd021758b6b0f,2018-03-13 23:11:38,2019-03-08 23:11:38,yearly,900,5%
55415,8ef89f0c278d675c7ac0c948f9c91393,2017-06-23 11:47:44,2017-12-20 11:47:44,half-yearly,450,5%
87784,e19f65c224e33e06be44655f7d8a954f,2017-02-06 15:06:35,2017-04-07 15:06:35,monthly,150,5%
85213,dad2b21e16e7936b4b84162eba89a991,2017-12-06 20:05:02,2018-06-04 20:05:02,half-yearly,450,5%
82496,d3b38af3b96edca0fb37ce0da53bfd3c,2018-03-19 19:11:47,2018-09-15 19:11:47,half-yearly,450,5%
823,02181664d4e1d58da55ec4e8e1185eda,2018-06-11 10:38:00,2018-08-10 10:38:00,monthly,150,5%
38157,628d10d7ac1894e2f7fe3db86a82e93d,2018-06-08 10:53:00,2018-12-05 10:53:00,half-yearly,450,5%
7210,12a9f04e1b2cad4b8f510168f31d5663,2017-08-07 12:52:11,2018-08-02 12:52:11,yearly,900,5%
1307,034114dc2bf3002b8d1bad87a64e0ade,2018-06-21 12:05:00,2019-06-16 12:05:00,yearly,900,5%
78374,c9118083d11b71877d8d42aa421ab73e,2018-05-28 12:27:00,2018-07-27 12:27:00,monthly,150,5%
14398,24f72944b81a1af99ec38141a8b93880,2017-02-08 14:08:37,2017-08-07 14:08:37,half-yearly,450,5%
42680,6e54ca6eaff27c22c1380cfcba213e7b,2018-05-11 14:13:00,2018-07-10 14:13:00,monthly,150,5%
70888,b5fb9a0f32a8319d4102955e48ab411c,2018-01-25 20:45:36,2018-07-24 20:45:36,half-yearly,450,5%
57454,941928ba996c6599f39b5e4b9f1c1b51,2018-04-10 00:08:26,2018-10-07 00:08:26,half-yearly,450,5%
7812,1441e5e09ae697e64322b63d1909bd4c,2018-07-17 15:27:00,2019-01-13 15:27:00,half-yearly,450,5%
14703,25c2777ca6e69ffaf3ff45bc8db161e7,2017-03-15 09:49:34,2018-03-10 09:49:34,yearly,900,5%
90585,e8b53c51f1889155d4c2bf79e684ab6e,2017-09-20 14:24:27,2017-11-19 14:24:27,monthly,150,5%
11765,1e40d4f1a80740db28186721d9a53aee,2017-07-25 13:24:57,2018-01-21 13:24:57,half-yearly,450,5%
30112,4d999316ef6d2f71cc637a8ca00bfef8,2018-03-13 17:12:17,2019-03-08 17:12:17,yearly,900,5%
90215,e7b96e5c330f63125f06f075bd8ede22,2018-01-15 11:24:50,2019-01-10 11:24:50,yearly,900,5%
77758,c782314cc13de5571cab76c232cac725,2017-09-27 21:12:37,2018-03-26 21:12:37,half-yearly,450,5%
54089,8b967287904ffb5b38db4c1be72ae565,2018-01-30 19:22:26,2018-03-31 19:22:26,monthly,150,5%
60119,9ac71dee8847ffe35fb2c087da733cc4,2017-11-20 14:59:10,2018-05-19 14:59:10,half-yearly,450,5%
91242,ea5af70cf269a71eb7df5def9793b76d,2017-05-22 14:24:54,2018-05-17 14:24:54,yearly,900,5%
61987,9f882879a6fa0b1de2906aac483883de,2017-09-13 19:39:37,2018-03-12 19:39:37,half-yearly,450,5%
52431,873dfc3de3c07eb7b9d6430e07e7d154,2018-07-26 14:16:00,2018-09-24 14:16:00,monthly,150,5%
88465,e36bfd34e63416370982b812ce3a8525,2018-07-27 14:22:00,2019-07-22 14:22:00,yearly,900,5%
8244,15595427948a23e4ac9abeaae54f9f31,2017-06-12 09:45:03,2018-06-07 09:45:03,yearly,900,5%
27446,46bd97dc0dc3f7855d08dedf83367c76,2018-08-10 14:06:00,2018-10-09 14:06:00,monthly,150,5%
74316,bea2a34b3a4d3ce446b7108e1e8b0bc0,2018-06-15 14:12:00,2018-12-12 14:12:00,half-yearly,450,5%
56775,92630c29ae3735ed24891feef3e66906,2017-06-13 14:16:36,2017-12-10 14:16:36,half-yearly,450,5%
62376,a095450e0630a3f9776ba4196dac1da1,2017-10-10 21:26:58,2017-12-09 21:26:58,monthly,150,5%
68282,af5c992666616ec17a25e14834d3e1e6,2018-07-04 07:50:00,2018-09-02 07:50:00,monthly,150,5%
19495,3234e6c13c6fd6f5697f19fbafe83d10,2017-09-22 16:45:42,2018-03-21 16:45:42,half-yearly,450,5%
89905,e6f7c5c97768755c5535d2a3f6add8d0,2018-04-13 22:05:17,2018-06-12 22:05:17,monthly,150,5%
87945,e20a8efbe31057290a4aff93ba9dedb5,2018-08-29 13:44:00,2018-10-28 13:44:00,monthly,150,5%
93772,f0f9a47c97201cc9a55283fc343b6be1,2017-12-28 18:13:36,2018-02-26 18:13:36,monthly,150,5%
23413,3c300c979203f90dbe68b3434e8f4dc0,2018-07-24 14:14:00,2018-09-22 14:14:00,monthly,150,5%
10630,1b528b3e5de647776df9f0f45cd479e3,2017-07-26 11:07:47,2017-09-24 11:07:47,monthly,150,5%
682,01bf509b5a9125bb075e4ec58580265e,2018-05-07 18:36:00,2018-07-06 18:36:00,monthly,150,5%
33160,559da40e28e7541e69053dcd7584946d,2018-07-17 16:00:00,2018-09-15 16:00:00,monthly,150,5%
44916,741a12b94b48a426f2cbd87b83a62c29,2017-10-11 23:06:19,2018-10-06 23:06:19,yearly,900,5%
40826,699f68ea605d2981a8d576032e32d435,2018-02-09 21:20:00,2018-08-08 21:20:00,half-yearly,450,5%
61711,9ed9389154097d9d798fef8d7e8354c6,2018-05-08 12:08:00,2018-07-07 12:08:00,monthly,150,5%
343,00e6cc9509687bc594c4cbe302bd2115,2017-02-16 14:52:36,2017-04-17 14:52:36,monthly,150,5%
90423,e84b9343c4d7f0ff33f48ef21b9dc45b,2018-04-16 23:35:33,2018-06-15 23:35:33,monthly,150,5%
49064,7e769bb9acb55403ebd7ea57a7a4421c,2017-04-13 17:35:03,2017-10-10 17:35:03,half-yearly,450,5%
91474,eb00b6b34bb7da3b9cf13c9ba8d1e136,2017-01-31 10:21:48,2018-01-26 10:21:48,yearly,900,5%
85199,dac9b9aa3863b89ec71d38061e4f4957,2017-07-11 17:28:59,2018-01-07 17:28:59,half-yearly,450,5%
84942,da14d636fdbf0cf7f7c9da5967eb7f0f,2018-05-28 14:52:00,2018-11-24 14:52:00,half-yearly,450,5%
48873,7df479fc612c759bcdda62339fbf65dd,2018-08-21 13:36:00,2019-08-16 13:36:00,yearly,900,5%
91684,eb8b6bfe2f62fad3e1279f4c8e7905a2,2018-01-10 12:41:52,2019-01-05 12:41:52,yearly,900,5%
65119,a79c177b38a6a808c2d697e436ddebb2,2018-07-16 13:55:00,2018-09-14 13:55:00,monthly,150,5%
13738,235cacb7910f5a11a9cffb646888b0e4,2017-03-20 11:27:19,2018-03-15 11:27:19,yearly,900,5%
12671,209ea487b6fcccbc9d7629045a1ee055,2017-06-07 15:53:51,2017-08-06 15:53:51,monthly,150,5%
35172,5ae4cf7d782d80c9c6a74d92f332d6ec,2018-07-12 14:24:00,2019-07-07 14:24:00,yearly,900,5%
12734,20ce0356347a051b0c6dc9bde6edaec3,2017-03-24 14:34:36,2017-05-23 14:34:36,monthly,150,5%
87207,e024d0495b6a3a0ad665becb6452206f,2018-06-22 12:20:00,2018-12-19 12:20:00,half-yearly,450,5%
33470,5683bcbefc1e615259326f845d5ecc6e,2018-04-16 18:51:45,2018-10-13 18:51:45,half-yearly,450,5%
70860,b5e68fb5e0d12c368f0c52b434a69cf9,2017-08-21 18:52:27,2018-02-17 18:52:27,half-yearly,450,5%
29611,4c669e5b6ae17e66d4551e3e625c7f1e,2018-06-28 15:11:00,2018-12-25 15:11:00,half-yearly,450,5%
36477,5e3ea4c0dc7aa8e9c0596346240b5763,2018-06-05 14:21:00,2018-12-02 14:21:00,half-yearly,450,5%
36442,5e2e02c436037fe3e24aae199cfef092,2017-12-04 20:19:31,2018-06-02 20:19:31,half-yearly,450,5%
6549,10f9c2fdafc9fbee2c0207f034f6edc7,2018-03-20 20:02:18,2018-09-16 20:02:18,half-yearly,450,5%
24397,3ed87c4263ee242463f8452c23aafdd5,2017-04-25 18:52:38,2017-10-22 18:52:38,half-yearly,450,5%
47311,7a235e5d8bde93d40c5231c8308ba511,2017-09-26 21:22:17,2018-09-21 21:22:17,yearly,900,5%
91042,e9ccc97c91ce48e2723003454f1c7725,2018-06-20 13:44:00,2018-12-17 13:44:00,half-yearly,450,5%
42985,6f16276ecd9811a6ec19dfe458726534,2018-05-11 16:04:00,2018-07-10 16:04:00,monthly,150,5%
46785,78b253918cda65d6ed0415f45d90ce4e,2018-07-03 13:56:00,2018-09-01 13:56:00,monthly,150,5%
584,017ffa5794b42a3527159bc0aff69a62,2017-05-09 16:12:23,2017-07-08 16:12:23,monthly,150,5%
40931,69de578127c288e2cc3c2e5362cc7202,2017-10-20 12:58:57,2017-12-19 12:58:57,monthly,150,5%
13985,23ff057c563ba09553c1a7d37520a43a,2018-03-21 21:36:35,2018-05-20 21:36:35,monthly,150,5%
54407,8c578994558c7dfaabf1cc2f868d98d4,2018-05-17 08:20:00,2018-07-16 08:20:00,monthly,150,5%
69605,b2b6027bc5c5109e529d4dc6358b12c3,2018-03-27 23:22:42,2018-05-26 23:22:42,monthly,150,5%
66232,aa48a7bcd1bdf28f822046696a7f4dfa,2018-02-27 17:43:06,2018-08-26 17:43:06,half-yearly,450,5%
13325,223dd22100d71da536fc0535c601591e,2017-12-15 15:33:29,2018-06-13 15:33:29,half-yearly,450,5%
91962,ec47e17cccb7d09149ab2628270be3ee,2017-09-11 20:59:58,2018-03-10 20:59:58,half-yearly,450,5%
64048,a4ec438b6110111c8f8dce1e01866c66,2018-08-27 11:46:00,2019-08-22 11:46:00,yearly,900,5%
68692,b071cdcda7cce65633507bd9887a6b67,2017-07-06 13:14:34,2017-09-04 13:14:34,monthly,150,5%
27753,478e045863cd16bbbdb26ae98edd63ea,2018-03-06 18:09:37,2019-03-01 18:09:37,yearly,900,5%
58407,9689bf5023de6534d903480f289ce4a9,2018-08-16 14:43:00,2019-02-12 14:43:00,half-yearly,450,5%
88614,e3ca9adedf7464a8e2c2802ed1fe3757,2017-07-20 20:11:44,2018-07-15 20:11:44,yearly,900,5%
73763,bd2282f117ffd3465fb7047d92002806,2017-03-21 09:46:06,2018-03-16 09:46:06,yearly,900,5%
93249,efa32e2c1c2454217b3c5c9b09f648cc,2018-01-10 19:51:58,2018-07-09 19:51:58,half-yearly,450,5%
46447,77dccd21b005b20fc1f1418c979ca354,2018-03-12 23:22:04,2019-03-07 23:22:04,yearly,900,5%
85514,db9b3394e343021e21811558f617b81b,2018-06-06 12:37:00,2019-06-01 12:37:00,yearly,900,5%
9799,192db3ff008dd51ac5687b2a37a0b02c,2017-08-22 18:03:49,2018-02-18 18:03:49,half-yearly,450,5%
20822,359fa6ba39e8c2627b3a5ebf64df6e34,2017-05-25 10:43:07,2018-05-20 10:43:07,yearly,900,5%
65073,a78232744e32a2bcb0993dda7ade2356,2018-05-29 09:26:00,2018-11-25 09:26:00,half-yearly,450,5%
46749,7899fbccf8693b0b8eb6bf29ea1fa6c8,2017-08-31 21:09:49,2018-08-26 21:09:49,yearly,900,5%
81354,d0cb76d6901788b3f9e893e7a7e93d76,2018-07-19 11:35:00,2018-09-17 11:35:00,monthly,150,5%
81247,d0806e4f0403e683fb752810c6f1d175,2017-11-16 17:41:49,2018-01-15 17:41:49,monthly,150,5%
57297,93bb6b87c2f3b43b991f2b37da6f2095,2018-03-06 22:39:01,2019-03-01 22:39:01,yearly,900,5%
10583,1b354261005ab5f5ff92c38c656c68a8,2018-05-14 14:35:00,2018-07-13 14:35:00,monthly,150,5%
19097,313480f1bd1a0f065a2f5772713b6091,2018-05-11 14:23:00,2018-11-07 14:23:00,half-yearly,450,5%
70288,b47bc65b0868e4d9d38891686c30d68d,2017-09-12 20:13:32,2018-03-11 20:13:32,half-yearly,450,5%
77296,c6396a2ea2a0c2af1f9ebd8a0e498d1f,2018-01-02 16:05:01,2018-03-03 16:05:01,monthly,150,5%
62125,9fe0f9477c980eb8fad60ac72af89fce,2018-03-22 18:38:49,2019-03-17 18:38:49,yearly,900,5%
22084,38e226810cf647c1432ae75b8b8cf1b9,2018-03-05 21:04:32,2018-05-04 21:04:32,monthly,150,5%
66571,ab30bf72cae845f3814c7baa50ca549a,2017-12-26 20:39:05,2018-02-24 20:39:05,monthly,150,5%
84766,d99e12c88fdf79fc53020181a3ab5dce,2018-05-16 12:26:00,2018-07-15 12:26:00,monthly,150,5%
6080,0fc669535f55400d3bca501dbc60a5df,2018-07-20 14:15:00,2018-09-18 14:15:00,monthly,150,5%
38275,62da3590d673c7cb920bc74937eeac2b,2018-08-22 11:17:00,2018-10-21 11:17:00,monthly,150,5%
20892,35c908161260a179c555565db5170a80,2017-09-13 21:51:58,2017-11-12 21:51:58,monthly,150,5%
46501,77fbab2325e22fd41ca4ecb15714746d,2018-04-02 16:32:07,2018-06-01 16:32:07,monthly,150,5%
36771,5f0b7da5a7b0c5db24d34ab68757c129,2018-05-18 11:24:00,2018-07-17 11:24:00,monthly,150,5%
97495,faeecb7cd127e8d3758d25093c410a99,2017-02-17 13:12:29,2018-02-12 13:12:29,yearly,900,5%
25734,4266afca0c5320ef5a9ea1e12fe55b69,2018-06-06 19:02:00,2019-06-01 19:02:00,yearly,900,5%
55838,9001eac01a911e14fe647bd57e72a56b,2018-08-13 11:57:00,2018-10-12 11:57:00,monthly,150,5%
681,01bea2d6055eaa52f2df647590eb85e1,2017-08-18 13:28:55,2018-02-14 13:28:55,half-yearly,450,5%
42804,6ea8b8c44170030252975e4c32c8b214,2018-04-06 00:34:41,2019-04-01 00:34:41,yearly,900,5%
38398,6333de0023805ceebcbc7303d94ecc33,2018-05-15 12:34:00,2018-11-11 12:34:00,half-yearly,450,5%
56109,90b53c4322089e4d917669f55cd544f2,2017-10-19 23:05:06,2018-10-14 23:05:06,yearly,900,5%
52147,8682e993cedaa7ea1535361f2dfc0d6e,2018-03-27 21:52:16,2018-05-26 21:52:16,monthly,150,5%
35016,5a77d6f283301d494d6461552c728aa3,2018-04-25 16:38:00,2018-06-24 16:38:00,monthly,150,5%
91355,eaa860ad37779a36680e93d7d2b8b040,2018-06-28 11:44:00,2019-06-23 11:44:00,yearly,900,5%
78774,ca178567ce46af2b0293311d0d63be20,2017-07-14 18:10:00,2018-07-09 18:10:00,yearly,900,5%
89151,e50eee0362b772dcc8995721bb637d5b,2017-09-20 21:21:59,2018-09-15 21:21:59,yearly,900,5%
93123,ef4b4f3a32448a53c0692f135e4e9bbb,2018-01-11 18:38:58,2018-07-10 18:38:58,half-yearly,450,5%
35674,5c427f06e7fcf902e309743516e2c580,2018-07-26 12:42:00,2019-01-22 12:42:00,half-yearly,450,5%
80190,cdbb6829962e9f8e21779475a2f21dfb,2018-01-20 01:06:35,2018-07-19 01:06:35,half-yearly,450,5%
